Order_ID,Selling_Price,AWB_Number,Delivery_Partner,Item_Quantity,Payment_Mode,Shipping_City,Shipping_State,Product
11678,3038,51828324,Ekart,1,Prepaid,Delhi,Delhi,Storage Container
11679,4028,64909884,Ekart,2,COD,Hyderabad,Telangana,Broom
11680,2140,39758122,ShadowFax,1,COD,Pune,Maharashtra,Toilet Cleaner
11681,127,78291047,XpressBees,2,COD,Delhi,Delhi,Garbage Bags
11682,2213,42925106,XpressBees,3,Prepaid,Kolkata,West Bengal,Floor Cleaner
11683,1352,98519766,XpressBees,2,COD,Ahmedabad,Gujarat,Dinner Plate Set
11684,4456,39229686,Ekart,3,Prepaid,Hyderabad,Telangana,Bucket
11685,2146,10955282,XpressBees,3,COD,Kolkata,West Bengal,Laundry Detergent
11686,4655,66374294,XpressBees,1,Prepaid,Pune,Maharashtra,Storage Container
11687,4123,89186749,ShadowFax,4,Prepaid,Bangalore,Karnataka,Cushion Cover
11688,4496,59054120,XpressBees,2,Prepaid,Kolkata,West Bengal,Laundry Detergent
11689,3474,60366718,ShadowFax,3,Prepaid,Hyderabad,Telangana,Dish Sponge
11690,3566,70974987,ShadowFax,4,COD,Chennai,Tamil Nadu,Mop
11691,3181,77172067,Ekart,3,COD,Mumbai,Maharashtra,Water Bottle
11692,3878,32318091,Ekart,3,Prepaid,Hyderabad,Telangana,Laundry Detergent
11693,729,54803482,ShadowFax,4,Prepaid,Ahmedabad,Gujarat,Toilet Cleaner
11694,369,16212623,XpressBees,4,Prepaid,Pune,Maharashtra,Toilet Cleaner
11695,2739,60334708,Ekart,4,Prepaid,Chennai,Tamil Nadu,Dinner Plate Set
11696,2093,18947083,Ekart,3,COD,Mumbai,Maharashtra,Electric Kettle
11697,2991,69738548,Ekart,2,Prepaid,Kolkata,West Bengal,Toothpaste
11698,3532,79841166,XpressBees,1,COD,Ahmedabad,Gujarat,Curtains
11699,1380,92432000,XpressBees,4,COD,Delhi,Delhi,Bucket
11700,2460,65997211,ShadowFax,2,COD,Pune,Maharashtra,Water Bottle
11701,675,60150751,Ekart,2,COD,Bangalore,Karnataka,Mop
11702,1407,83414731,Ekart,1,COD,Bangalore,Karnataka,Storage Container
11703,3292,60215611,ShadowFax,1,COD,Chennai,Tamil Nadu,Air Freshener
11704,3278,17734405,ShadowFax,3,Prepaid,Ahmedabad,Gujarat,Toilet Cleaner
11705,2834,60172606,ShadowFax,2,COD,Delhi,Delhi,Storage Container
11706,2312,88771422,Ekart,2,COD,Mumbai,Maharashtra,Water Bottle
11707,2452,39631482,XpressBees,1,Prepaid,Hyderabad,Telangana,Broom
11708,3668,83123961,XpressBees,1,Prepaid,Hyderabad,Telangana,Floor Cleaner
11709,1755,10590344,Ekart,4,COD,Mumbai,Maharashtra,Bucket
11710,1679,41477043,XpressBees,2,COD,Bangalore,Karnataka,Bucket
11711,2303,17080408,XpressBees,3,COD,Pune,Maharashtra,Curtains
11712,1490,71017909,ShadowFax,2,COD,Delhi,Delhi,Toothpaste
11713,1842,69020366,Ekart,1,COD,Ahmedabad,Gujarat,Water Bottle
11714,2025,64634147,XpressBees,4,Prepaid,Bangalore,Karnataka,Dish Soap
11715,719,11742233,Ekart,4,Prepaid,Ahmedabad,Gujarat,Dinner Plate Set
11716,1374,78586480,ShadowFax,1,COD,Chennai,Tamil Nadu,Cushion Cover
11717,1056,98721064,XpressBees,3,COD,Mumbai,Maharashtra,Dinner Plate Set
11718,2039,97991060,XpressBees,4,Prepaid,Pune,Maharashtra,Curtains
11719,4053,33658100,Ekart,4,Prepaid,Hyderabad,Telangana,Dish Sponge
11720,2481,97239557,ShadowFax,3,Prepaid,Hyderabad,Telangana,Toothpaste
11721,1068,69833482,Ekart,1,COD,Delhi,Delhi,Toothpaste
11722,1416,23501854,ShadowFax,3,COD,Hyderabad,Telangana,Shampoo
11723,1143,45338167,ShadowFax,1,COD,Bangalore,Karnataka,Bucket
11724,381,41346250,XpressBees,2,COD,Hyderabad,Telangana,Bucket
11725,2944,47196594,XpressBees,3,COD,Mumbai,Maharashtra,Air Freshener
11726,1158,59825388,ShadowFax,4,COD,Ahmedabad,Gujarat,Dinner Plate Set
11727,4393,55851271,Ekart,3,COD,Chennai,Tamil Nadu,Electric Kettle
11728,2632,69170898,XpressBees,3,Prepaid,Delhi,Delhi,Toothpaste
11729,3928,31129965,Ekart,2,Prepaid,Kolkata,West Bengal,Storage Container
11730,1108,50155108,XpressBees,3,COD,Ahmedabad,Gujarat,Air Freshener
11731,1329,32639786,ShadowFax,3,Prepaid,Ahmedabad,Gujarat,Storage Container
11732,1135,73605620,XpressBees,2,Prepaid,Delhi,Delhi,Bucket
11733,4685,77840558,XpressBees,4,COD,Ahmedabad,Gujarat,Garbage Bags
11734,375,26018703,XpressBees,2,Prepaid,Mumbai,Maharashtra,Shampoo
11735,2840,44007776,XpressBees,1,Prepaid,Hyderabad,Telangana,Dish Soap
11736,2389,52943650,XpressBees,1,Prepaid,Delhi,Delhi,Dinner Plate Set
11737,1339,42998153,XpressBees,3,Prepaid,Pune,Maharashtra,Dish Soap
11738,225,99794787,XpressBees,2,Prepaid,Mumbai,Maharashtra,Floor Cleaner
11739,4165,58306518,ShadowFax,4,Prepaid,Delhi,Delhi,Dish Sponge
11740,4412,23812534,Ekart,2,Prepaid,Bangalore,Karnataka,Shampoo
11741,3968,11083516,XpressBees,4,Prepaid,Pune,Maharashtra,Electric Kettle
11742,1308,43613059,XpressBees,2,COD,Chennai,Tamil Nadu,Air Freshener
11743,3349,67149906,Ekart,3,COD,Delhi,Delhi,Soap Bar
11744,1018,44615081,ShadowFax,3,COD,Pune,Maharashtra,Garbage Bags
11745,4023,55763049,XpressBees,2,Prepaid,Pune,Maharashtra,Water Bottle
11746,4503,24939917,Ekart,2,COD,Pune,Maharashtra,Toilet Cleaner
11747,2069,59891893,ShadowFax,2,Prepaid,Bangalore,Karnataka,Toilet Cleaner
11748,2893,97821165,Ekart,4,COD,Bangalore,Karnataka,Dish Soap
11749,991,79407697,XpressBees,1,Prepaid,Hyderabad,Telangana,Water Bottle
11750,4570,29035977,Ekart,4,COD,Delhi,Delhi,Mop
11751,2133,63624866,Ekart,4,Prepaid,Kolkata,West Bengal,Toothpaste
11752,1464,49133622,Ekart,3,COD,Ahmedabad,Gujarat,Garbage Bags
11753,228,90649368,XpressBees,3,Prepaid,Pune,Maharashtra,Garbage Bags
11754,1114,84615655,Ekart,4,Prepaid,Kolkata,West Bengal,Garbage Bags
11755,1899,70993902,Ekart,1,Prepaid,Bangalore,Karnataka,Bucket
11756,4712,66734061,Ekart,4,Prepaid,Pune,Maharashtra,Electric Kettle
11757,1618,68662670,XpressBees,3,COD,Kolkata,West Bengal,Air Freshener
11758,4281,62422495,Ekart,4,COD,Hyderabad,Telangana,Laundry Detergent
11759,1298,81514681,XpressBees,3,Prepaid,Hyderabad,Telangana,Laundry Detergent
11760,3973,62223968,Ekart,2,COD,Mumbai,Maharashtra,Dinner Plate Set
11761,2574,13537818,ShadowFax,4,COD,Chennai,Tamil Nadu,Toothpaste
11762,3585,72606381,XpressBees,4,Prepaid,Chennai,Tamil Nadu,Water Bottle
11763,4149,94239592,Ekart,1,COD,Kolkata,West Bengal,Mop
11764,3819,90262238,Ekart,3,Prepaid,Chennai,Tamil Nadu,Garbage Bags
11765,402,65754598,XpressBees,3,COD,Ahmedabad,Gujarat,Dish Sponge
11766,4052,13277294,XpressBees,4,COD,Mumbai,Maharashtra,Broom
11767,4783,29374649,XpressBees,3,COD,Chennai,Tamil Nadu,Garbage Bags
11768,1086,23260611,ShadowFax,4,Prepaid,Hyderabad,Telangana,Storage Container
11769,1963,46884209,XpressBees,1,Prepaid,Hyderabad,Telangana,Air Freshener
11770,4540,45403183,XpressBees,3,COD,Ahmedabad,Gujarat,Soap Bar
11771,3172,55454866,XpressBees,3,Prepaid,Hyderabad,Telangana,Laundry Detergent
11772,3224,77388647,Ekart,4,COD,Mumbai,Maharashtra,Shampoo
11773,1427,68596751,ShadowFax,3,Prepaid,Ahmedabad,Gujarat,Broom
11774,2508,53526578,Ekart,3,COD,Pune,Maharashtra,Hand Wash
11775,3773,71335276,Ekart,2,COD,Ahmedabad,Gujarat,Storage Container
11776,3391,49781135,ShadowFax,1,Prepaid,Mumbai,Maharashtra,Shampoo
11777,4133,96105799,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Electric Kettle
11778,803,85473512,Ekart,3,Prepaid,Chennai,Tamil Nadu,Shampoo
11779,674,24199462,XpressBees,3,Prepaid,Pune,Maharashtra,Hand Wash
11780,3332,63836612,XpressBees,4,COD,Bangalore,Karnataka,Dish Soap
11781,4883,47013725,ShadowFax,3,COD,Delhi,Delhi,Bucket
11782,2732,20913799,XpressBees,1,Prepaid,Chennai,Tamil Nadu,Toilet Cleaner
11783,3928,86854364,XpressBees,1,Prepaid,Chennai,Tamil Nadu,Laundry Detergent
11784,3330,70035586,XpressBees,3,Prepaid,Bangalore,Karnataka,Dinner Plate Set
11785,588,19165747,ShadowFax,4,Prepaid,Hyderabad,Telangana,Soap Bar
11786,1447,84317594,ShadowFax,4,Prepaid,Bangalore,Karnataka,Garbage Bags
11787,3781,25983410,XpressBees,1,COD,Bangalore,Karnataka,Cushion Cover
11788,3273,29811111,XpressBees,4,COD,Delhi,Delhi,Dish Soap
11789,4689,13352306,XpressBees,1,Prepaid,Mumbai,Maharashtra,Soap Bar
11790,1767,88269189,Ekart,1,Prepaid,Mumbai,Maharashtra,Mop
11791,1737,90513638,ShadowFax,4,Prepaid,Hyderabad,Telangana,Dinner Plate Set
11792,4214,56534317,Ekart,4,COD,Pune,Maharashtra,Curtains
11793,3653,40463354,Ekart,2,COD,Kolkata,West Bengal,Floor Cleaner
11794,1100,46817018,XpressBees,4,Prepaid,Kolkata,West Bengal,Toothpaste
11795,950,60552627,Ekart,1,COD,Hyderabad,Telangana,Storage Container
11796,1488,16950871,Ekart,4,Prepaid,Chennai,Tamil Nadu,Garbage Bags
11797,3812,49023646,Ekart,4,Prepaid,Bangalore,Karnataka,Air Freshener
11798,1467,91666946,XpressBees,3,Prepaid,Hyderabad,Telangana,Garbage Bags
11799,921,35069999,ShadowFax,4,COD,Mumbai,Maharashtra,Garbage Bags
11800,554,14727522,XpressBees,3,COD,Mumbai,Maharashtra,Garbage Bags
11801,1724,50172026,Ekart,2,Prepaid,Chennai,Tamil Nadu,Air Freshener
11802,2872,61227321,ShadowFax,2,COD,Chennai,Tamil Nadu,Garbage Bags
11803,3826,24914798,ShadowFax,3,COD,Mumbai,Maharashtra,Broom
11804,3247,66206889,XpressBees,2,COD,Chennai,Tamil Nadu,Storage Container
11805,4189,44056360,Ekart,1,Prepaid,Hyderabad,Telangana,Broom
11806,4906,68790137,ShadowFax,1,COD,Delhi,Delhi,Dish Soap
11807,2290,52122649,XpressBees,4,Prepaid,Chennai,Tamil Nadu,Toilet Cleaner
11808,1016,89983243,ShadowFax,2,Prepaid,Mumbai,Maharashtra,Electric Kettle
11809,4086,48472443,ShadowFax,4,Prepaid,Mumbai,Maharashtra,Dish Sponge
11810,2975,95151451,Ekart,2,COD,Bangalore,Karnataka,Electric Kettle
11811,1540,20803858,ShadowFax,2,COD,Delhi,Delhi,Electric Kettle
11812,4500,37693512,Ekart,2,Prepaid,Hyderabad,Telangana,Toothpaste
11813,835,92899235,XpressBees,2,COD,Delhi,Delhi,Soap Bar
11814,3668,11561631,XpressBees,4,COD,Kolkata,West Bengal,Toilet Cleaner
11815,3438,30706498,ShadowFax,4,Prepaid,Bangalore,Karnataka,Hand Wash
11816,3115,52133480,XpressBees,4,COD,Chennai,Tamil Nadu,Electric Kettle
11817,2989,87108305,XpressBees,1,COD,Mumbai,Maharashtra,Dish Sponge
11818,1061,58290473,Ekart,2,Prepaid,Mumbai,Maharashtra,Water Bottle
11819,3089,52366258,Ekart,3,COD,Pune,Maharashtra,Shampoo
11820,3948,71658328,Ekart,4,COD,Chennai,Tamil Nadu,Mop
11821,1126,77849105,XpressBees,3,COD,Delhi,Delhi,Garbage Bags
11822,3965,46962758,ShadowFax,3,Prepaid,Ahmedabad,Gujarat,Toilet Cleaner
11823,2963,99242901,XpressBees,1,COD,Hyderabad,Telangana,Dinner Plate Set
11824,2601,68491095,ShadowFax,1,COD,Mumbai,Maharashtra,Storage Container
11825,2047,59744794,Ekart,2,Prepaid,Delhi,Delhi,Electric Kettle
11826,1277,81353729,XpressBees,2,Prepaid,Chennai,Tamil Nadu,Curtains
11827,4860,97285564,XpressBees,2,Prepaid,Ahmedabad,Gujarat,Toilet Cleaner
11828,111,48929098,Ekart,2,Prepaid,Hyderabad,Telangana,Garbage Bags
11829,4499,86758265,XpressBees,2,COD,Pune,Maharashtra,Broom
11830,3464,10779673,XpressBees,2,COD,Pune,Maharashtra,Dinner Plate Set
11831,3122,74982406,Ekart,1,COD,Delhi,Delhi,Dish Soap
11832,3471,81821522,Ekart,3,COD,Bangalore,Karnataka,Dinner Plate Set
11833,2930,51877842,Ekart,1,COD,Delhi,Delhi,Electric Kettle
11834,142,47497545,Ekart,3,COD,Kolkata,West Bengal,Dish Soap
11835,1043,33500014,XpressBees,2,Prepaid,Bangalore,Karnataka,Mop
11836,2490,24674580,XpressBees,2,Prepaid,Mumbai,Maharashtra,Cushion Cover
11837,2645,89184784,Ekart,2,Prepaid,Chennai,Tamil Nadu,Floor Cleaner
11838,2511,90458409,Ekart,4,COD,Pune,Maharashtra,Air Freshener
11839,1104,28181035,Ekart,1,Prepaid,Delhi,Delhi,Shampoo
11840,120,66568746,XpressBees,3,COD,Bangalore,Karnataka,Water Bottle
11841,506,87552882,Ekart,1,Prepaid,Pune,Maharashtra,Water Bottle
11842,1114,58739165,XpressBees,1,Prepaid,Mumbai,Maharashtra,Toothpaste
11843,4531,76149809,Ekart,1,Prepaid,Bangalore,Karnataka,Dinner Plate Set
11844,1938,28869283,XpressBees,3,Prepaid,Bangalore,Karnataka,Curtains
11845,3288,76558144,ShadowFax,4,Prepaid,Bangalore,Karnataka,Hand Wash
11846,814,65669328,XpressBees,1,COD,Ahmedabad,Gujarat,Cushion Cover
11847,4246,22364272,XpressBees,1,Prepaid,Kolkata,West Bengal,Bucket
11848,3954,72086323,XpressBees,3,COD,Hyderabad,Telangana,Toilet Cleaner
11849,4519,65055381,ShadowFax,1,Prepaid,Hyderabad,Telangana,Water Bottle
11850,4984,96819802,XpressBees,4,COD,Hyderabad,Telangana,Water Bottle
11851,240,97890048,XpressBees,1,COD,Bangalore,Karnataka,Floor Cleaner
11852,4665,71809795,XpressBees,4,COD,Mumbai,Maharashtra,Shampoo
11853,4982,64820520,XpressBees,1,COD,Kolkata,West Bengal,Dish Soap
11854,1063,78500613,Ekart,1,Prepaid,Bangalore,Karnataka,Toothpaste
11855,472,49004699,XpressBees,2,COD,Pune,Maharashtra,Air Freshener
11856,3735,83040331,XpressBees,2,COD,Hyderabad,Telangana,Electric Kettle
11857,2641,51031532,Ekart,2,Prepaid,Mumbai,Maharashtra,Curtains
11858,3710,41557619,Ekart,2,COD,Delhi,Delhi,Dish Sponge
11859,1792,26815097,Ekart,1,COD,Mumbai,Maharashtra,Floor Cleaner
11860,205,36204394,XpressBees,3,Prepaid,Hyderabad,Telangana,Bucket
11861,1781,94563979,Ekart,1,Prepaid,Bangalore,Karnataka,Floor Cleaner
11862,4197,79052521,XpressBees,3,COD,Chennai,Tamil Nadu,Toilet Cleaner
11863,4116,45140783,XpressBees,4,Prepaid,Kolkata,West Bengal,Hand Wash
11864,2736,38220601,Ekart,3,COD,Kolkata,West Bengal,Electric Kettle
11865,2237,93975980,Ekart,4,COD,Bangalore,Karnataka,Water Bottle
11866,3516,46393248,Ekart,2,Prepaid,Kolkata,West Bengal,Soap Bar
11867,4545,36505320,XpressBees,4,COD,Hyderabad,Telangana,Laundry Detergent
11868,3630,88710008,XpressBees,1,Prepaid,Hyderabad,Telangana,Storage Container
11869,1386,78494385,XpressBees,3,Prepaid,Delhi,Delhi,Broom
11870,3279,38243295,XpressBees,2,COD,Hyderabad,Telangana,Broom
11871,3754,63221376,Ekart,4,COD,Chennai,Tamil Nadu,Dish Soap
11872,2459,13815967,XpressBees,4,COD,Hyderabad,Telangana,Bucket
11873,544,92004881,XpressBees,4,Prepaid,Kolkata,West Bengal,Storage Container
11874,135,87065605,XpressBees,1,COD,Hyderabad,Telangana,Toilet Cleaner
11875,1575,93535883,Ekart,4,COD,Mumbai,Maharashtra,Water Bottle
11876,4057,18748705,XpressBees,4,Prepaid,Kolkata,West Bengal,Mop
11877,1898,98604579,Ekart,1,COD,Delhi,Delhi,Broom
11878,1945,77088575,Ekart,3,Prepaid,Pune,Maharashtra,Water Bottle
11879,1508,29068993,XpressBees,3,COD,Hyderabad,Telangana,Laundry Detergent
11880,1808,96810003,Ekart,1,Prepaid,Chennai,Tamil Nadu,Broom
11881,3038,31360311,ShadowFax,4,Prepaid,Chennai,Tamil Nadu,Curtains
11882,1400,46959782,XpressBees,3,COD,Ahmedabad,Gujarat,Soap Bar
11883,1343,89970614,ShadowFax,3,Prepaid,Bangalore,Karnataka,Bucket
11884,4076,18924735,Ekart,3,Prepaid,Ahmedabad,Gujarat,Air Freshener
11885,3197,50088450,XpressBees,2,COD,Bangalore,Karnataka,Toothpaste
11886,4716,72449753,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Mop
11887,109,39359016,XpressBees,2,Prepaid,Mumbai,Maharashtra,Dish Sponge
11888,2525,70288817,Ekart,4,COD,Mumbai,Maharashtra,Toothpaste
11889,1760,67341570,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Toilet Cleaner
11890,2731,99858971,XpressBees,3,Prepaid,Ahmedabad,Gujarat,Bucket
11891,4915,34722632,ShadowFax,4,Prepaid,Chennai,Tamil Nadu,Air Freshener
11892,1172,76277253,XpressBees,1,COD,Kolkata,West Bengal,Water Bottle
11893,3325,31267716,XpressBees,3,Prepaid,Kolkata,West Bengal,Toilet Cleaner
11894,1416,74101576,Ekart,2,Prepaid,Bangalore,Karnataka,Water Bottle
11895,4245,67584566,XpressBees,1,Prepaid,Pune,Maharashtra,Air Freshener
11896,3783,98784365,Ekart,2,Prepaid,Chennai,Tamil Nadu,Cushion Cover
11897,3373,57788385,ShadowFax,3,COD,Bangalore,Karnataka,Soap Bar
11898,245,42497627,XpressBees,4,Prepaid,Hyderabad,Telangana,Broom
11899,3140,43421849,ShadowFax,4,COD,Mumbai,Maharashtra,Hand Wash
11900,1562,78679992,Ekart,3,Prepaid,Mumbai,Maharashtra,Floor Cleaner
11901,4776,49217146,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Floor Cleaner
11902,1684,27818048,Ekart,1,Prepaid,Bangalore,Karnataka,Dish Soap
11903,582,59851340,Ekart,4,Prepaid,Kolkata,West Bengal,Toilet Cleaner
11904,3279,11500084,Ekart,3,COD,Chennai,Tamil Nadu,Dish Soap
11905,1349,22068372,ShadowFax,3,Prepaid,Chennai,Tamil Nadu,Broom
11906,4868,79035603,Ekart,1,Prepaid,Pune,Maharashtra,Air Freshener
11907,730,44094723,XpressBees,2,COD,Bangalore,Karnataka,Curtains
11908,761,12244703,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Air Freshener
11909,3603,37794074,Ekart,1,COD,Mumbai,Maharashtra,Laundry Detergent
11910,2952,88226758,ShadowFax,4,COD,Delhi,Delhi,Shampoo
11911,2566,24673324,XpressBees,3,Prepaid,Chennai,Tamil Nadu,Soap Bar
11912,1087,15595478,Ekart,4,COD,Bangalore,Karnataka,Toilet Cleaner
11913,1646,85420792,Ekart,3,COD,Ahmedabad,Gujarat,Laundry Detergent
11914,749,37782292,XpressBees,1,COD,Ahmedabad,Gujarat,Electric Kettle
11915,1068,53066848,XpressBees,4,COD,Mumbai,Maharashtra,Electric Kettle
11916,2737,26698650,Ekart,2,COD,Kolkata,West Bengal,Curtains
11917,1200,75072845,XpressBees,4,COD,Delhi,Delhi,Laundry Detergent
11918,540,43305127,XpressBees,2,COD,Delhi,Delhi,Curtains
11919,869,46162549,ShadowFax,4,Prepaid,Chennai,Tamil Nadu,Mop
11920,1443,69694825,Ekart,4,COD,Kolkata,West Bengal,Garbage Bags
11921,4458,79044487,XpressBees,4,COD,Bangalore,Karnataka,Dinner Plate Set
11922,3829,87071298,XpressBees,2,Prepaid,Kolkata,West Bengal,Broom
11923,4006,46176034,Ekart,4,Prepaid,Kolkata,West Bengal,Water Bottle
11924,1677,61249482,ShadowFax,1,Prepaid,Hyderabad,Telangana,Floor Cleaner
11925,4108,73668195,XpressBees,2,Prepaid,Ahmedabad,Gujarat,Toilet Cleaner
11926,3451,77675891,XpressBees,3,COD,Ahmedabad,Gujarat,Laundry Detergent
11927,4895,82319983,XpressBees,2,COD,Ahmedabad,Gujarat,Toilet Cleaner
11928,2449,32207594,XpressBees,3,Prepaid,Pune,Maharashtra,Mop
11929,3702,34291443,XpressBees,1,Prepaid,Bangalore,Karnataka,Water Bottle
11930,1341,36144609,XpressBees,3,COD,Bangalore,Karnataka,Water Bottle
11931,1225,39895254,Ekart,2,COD,Chennai,Tamil Nadu,Hand Wash
11932,2701,51127325,Ekart,2,COD,Kolkata,West Bengal,Electric Kettle
11933,1290,61258276,XpressBees,2,Prepaid,Hyderabad,Telangana,Shampoo
11934,4231,73398543,Ekart,4,Prepaid,Kolkata,West Bengal,Broom
11935,4939,82144141,ShadowFax,3,COD,Delhi,Delhi,Dinner Plate Set
11936,4548,76751942,ShadowFax,4,COD,Hyderabad,Telangana,Mop
11937,172,99985652,XpressBees,4,COD,Pune,Maharashtra,Toothpaste
11938,2014,27868543,Ekart,3,Prepaid,Ahmedabad,Gujarat,Air Freshener
11939,2572,79249025,ShadowFax,1,Prepaid,Bangalore,Karnataka,Cushion Cover
11940,3146,41869101,Ekart,4,Prepaid,Pune,Maharashtra,Cushion Cover
11941,807,81108612,Ekart,2,Prepaid,Mumbai,Maharashtra,Toothpaste
11942,1904,60913836,Ekart,3,COD,Hyderabad,Telangana,Broom
11943,3813,42530235,XpressBees,4,Prepaid,Delhi,Delhi,Shampoo
11944,2664,15038459,Ekart,1,COD,Bangalore,Karnataka,Storage Container
11945,2575,21985449,ShadowFax,2,Prepaid,Bangalore,Karnataka,Hand Wash
11946,3710,25747457,Ekart,4,Prepaid,Bangalore,Karnataka,Storage Container
11947,4355,17250391,Ekart,1,COD,Hyderabad,Telangana,Hand Wash
11948,2923,21936348,XpressBees,4,COD,Chennai,Tamil Nadu,Bucket
11949,1835,80861524,Ekart,3,Prepaid,Mumbai,Maharashtra,Bucket
11950,1685,69981976,Ekart,1,COD,Delhi,Delhi,Hand Wash
11951,166,94767058,Ekart,1,COD,Chennai,Tamil Nadu,Floor Cleaner
11952,3161,89924413,ShadowFax,1,COD,Ahmedabad,Gujarat,Cushion Cover
11953,2528,33183227,Ekart,4,COD,Delhi,Delhi,Curtains
11954,4253,63783180,Ekart,3,COD,Bangalore,Karnataka,Dish Soap
11955,441,26955581,XpressBees,4,Prepaid,Kolkata,West Bengal,Air Freshener
11956,2874,57464357,ShadowFax,1,COD,Mumbai,Maharashtra,Soap Bar
11957,2917,64797695,Ekart,1,COD,Pune,Maharashtra,Bucket
11958,2761,87270200,XpressBees,2,COD,Chennai,Tamil Nadu,Water Bottle
11959,1332,64094112,ShadowFax,4,COD,Mumbai,Maharashtra,Cushion Cover
11960,3974,36084606,ShadowFax,4,COD,Delhi,Delhi,Broom
11961,2501,67879072,XpressBees,4,Prepaid,Hyderabad,Telangana,Toothpaste
11962,1594,64520685,XpressBees,4,COD,Pune,Maharashtra,Garbage Bags
11963,4311,64973142,ShadowFax,4,Prepaid,Hyderabad,Telangana,Mop
11964,761,64479098,ShadowFax,1,Prepaid,Bangalore,Karnataka,Storage Container
11965,3983,77332416,Ekart,3,Prepaid,Delhi,Delhi,Garbage Bags
11966,3719,88994500,Ekart,2,COD,Ahmedabad,Gujarat,Dish Sponge
11967,1968,84297784,XpressBees,1,Prepaid,Mumbai,Maharashtra,Garbage Bags
11968,2434,84177988,Ekart,2,COD,Pune,Maharashtra,Mop
11969,3474,58920204,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Cushion Cover
11970,1116,12213558,Ekart,4,Prepaid,Chennai,Tamil Nadu,Storage Container
11971,4506,47907305,XpressBees,3,Prepaid,Delhi,Delhi,Shampoo
11972,307,47972506,XpressBees,2,Prepaid,Delhi,Delhi,Dish Sponge
11973,2765,11036887,ShadowFax,4,Prepaid,Mumbai,Maharashtra,Soap Bar
11974,2593,50133950,Ekart,1,Prepaid,Bangalore,Karnataka,Water Bottle
11975,732,13918203,XpressBees,4,COD,Hyderabad,Telangana,Electric Kettle
11976,2202,87952085,Ekart,3,Prepaid,Kolkata,West Bengal,Bucket
11977,3059,14754116,Ekart,2,Prepaid,Pune,Maharashtra,Dinner Plate Set
11978,3183,95918250,Ekart,1,COD,Kolkata,West Bengal,Electric Kettle
11979,4852,38992475,Ekart,1,COD,Ahmedabad,Gujarat,Shampoo
11980,2031,15165180,XpressBees,4,COD,Chennai,Tamil Nadu,Water Bottle
11981,3819,79850351,Ekart,1,Prepaid,Ahmedabad,Gujarat,Mop
11982,2662,12371692,ShadowFax,4,COD,Ahmedabad,Gujarat,Hand Wash
11983,1779,52766607,XpressBees,4,Prepaid,Mumbai,Maharashtra,Dish Soap
11984,336,67295844,Ekart,1,COD,Hyderabad,Telangana,Dish Sponge
11985,4543,74697998,Ekart,2,COD,Bangalore,Karnataka,Shampoo
11986,4825,12802751,XpressBees,1,Prepaid,Bangalore,Karnataka,Broom
11987,1640,17678905,Ekart,2,COD,Kolkata,West Bengal,Dinner Plate Set
11988,4043,39505786,Ekart,2,COD,Mumbai,Maharashtra,Shampoo
11989,463,27173071,ShadowFax,4,Prepaid,Pune,Maharashtra,Broom
11990,2468,60830648,XpressBees,1,COD,Mumbai,Maharashtra,Cushion Cover
11991,385,98370579,XpressBees,4,Prepaid,Bangalore,Karnataka,Garbage Bags
11992,248,80208742,Ekart,4,COD,Ahmedabad,Gujarat,Floor Cleaner
11993,4137,97286652,Ekart,2,COD,Mumbai,Maharashtra,Garbage Bags
11994,4651,20042911,XpressBees,2,Prepaid,Pune,Maharashtra,Floor Cleaner
11995,1866,29836804,XpressBees,4,COD,Bangalore,Karnataka,Curtains
11996,4995,78353919,XpressBees,3,COD,Pune,Maharashtra,Storage Container
11997,1112,98958739,Ekart,1,COD,Mumbai,Maharashtra,Bucket
11998,2931,47408823,ShadowFax,1,COD,Chennai,Tamil Nadu,Soap Bar
11999,2607,21791450,ShadowFax,1,Prepaid,Delhi,Delhi,Storage Container
